El Paso Community College	epcc.edu	El Paso	TX
East Texas Baptist University	etbu.edu	Marshall	TX
Galen College of Nursing	galencollege.edu	San Antonio	TX
Galveston College	gc.edu	Galveston	TX
Grayson College	grayson.edu	Denison	TX
Houston Baptist University	hbu.edu	Houston	TX
Houston Community College	hccs.edu	Houston	TX
Hill College	hillcollege.edu	Hillsboro	TX
Howard College	howardcollege.edu	Big Spring	TX
Howard Payne University	hputx.edu	Brownwood	TX
Lamar University	lamar.edu	Beaumont	TX
Lamar State College - Port Arthur	lamarpa.edu	Port Arthur	TX
Lubbock Christian University	lcu.edu	Lubbock	TX
LeTourneau University	letu.edu	Longview	TX
Lamar Institute of Technology	lit.edu	Beaumont	TX
Lone Star College System	lonestar.edu	The Woodlands	TX
Lamar State College - Orange	lsco.edu	Orange	TX
McLennan Community College	mclennan.edu	Waco	TX
McMurry University	mcm.edu	Abilene	TX
Midland College	midland.edu	Midland	TX
Midwestern State University	mwsu.edu	Wichita Falls	TX
National American University	national.edu	(multiple locations)	TX
North Central Texas College	nctc.edu	Gainesville	TX
North American University	northamerican.edu	Houston	TX
North Lake College	northlakecollege.edu	(multiple locations)	TX
Odessa College	odessa.edu	Odessa	TX
Ogle School	ogleschool.edu	Denton	TX
Our Lady of the Lake University	ollusa.edu	San Antonio	TX
Panola College	panola.edu	Carthage	TX
Patty Hands Shelton School of Nursing	phssn.edu	Abilene	TX
Prairie View A&M University	pvamu.edu	Prairie View	TX
Rice University	rice.edu	Houston	TX
Richland College	richlandcollege.edu	Dallas	TX
San Jacinto College	sanjac.edu	Pasadena	TX
Schreiner University	schreiner.edu	Kerrville	TX
Stephen F. Austin State University	sfasu.edu	Nacogdoches	TX
Sam Houston State University	shsu.edu	Huntsville	TX
Southern Methodist University	smu.edu	Dallas	TX
South Plains College	southplainscollege.edu	Levelland	TX
South Texas College	southtexascollege.edu	McAllen	TX
Southwestern University	southwestern.edu	Georgetown	TX
Seminary of the Southwest	ssw.edu	Austin	TX
South Texas College of Law	stcl.edu	Houston	TX
Saint Edward's University	stedwards.edu	Austin	TX
Saint Mary's University	stmarytx.edu	San Antonio	TX
University of Saint Thomas	stthom.edu	Houston	TX
Texas A&M Health Science Center	tamhsc.edu	Round Rock	TX
Texas A&M International University	tamiu.edu	Laredo	TX
Texas A&M University	tamu.edu	College Station	TX
Texas A&M University Commerce	tamuc.edu	Commerce	TX
Texas A&M University Corpus Christi	tamucc.edu	Corpus Christi	TX
Texas A&M University Kingsville	tamuk.edu	Kingsville	TX
Texas A&M University Texarkana	tamut.edu	Texarkana	TX
Tarleton State University	tarleton.edu	Stephenville	TX
Texas Christian University	tcu.edu	Fort Worth	TX
Temple College	templejc.edu	Temple	TX
Tyler Junior College	tjc.edu	Tyler	TX
Trinity University	trinity.edu	San Antonio	TX
Texas State Technical College	tstc.edu	(multiple locations)	TX
Texas Southern University	tsu.edu	Houston	TX
Texas Tech University	ttu.edu	Lubbock	TX
Texas Tech University Health Sciences Center	ttuhsc.edu	Lubbock	TX
Texas Woman's University	twu.edu	Dallas	TX
Texas Chiropractic College	txchiro.edu	Pasadena	TX
Texas State University	txstate.edu	San Marcos	TX
University of Dallas	udallas.edu	Irving	TX
Universty of Houston	uh.edu	Houston	TX
University of Houston Clear Lake	uhcl.edu	Houston	TX
University of Houston Downtown	uhd.edu	Houston	TX
University of the Incarnate Word	uiw.edu	San Antonio	TX
University of Mary Hardin-Baylor	umhb.edu	Belton	TX
University of North Texas	unt.edu	Denton	TX
University of North Texas Health Science Center	unthsc.edu	Fort Worth	TX
University of Texas Arlington	uta.edu	Arlington	TX
University of Texas Brownsville	utb.edu	Brownsville	TX
University of Texas Dallas	utdallas.edu	Richardson	TX
University of Texas at El Paso	utep.edu	El Paso	TX
University of Texas at Austin	utexas.edu	Austin	TX
University of Texas Health Science Center Houston	uth.edu	Houston	TX
University of Texas Health Science Center San Antonio	uthscsa.edu	San Antonio	TX
University of Texas Medical Branch at Galveston	utmb.edu	Galveston	TX
University of Texas Pan American	utpa.edu	Edinburg	TX
University of Texas of the Permian Basin	utpb.edu	Odessa	TX
University of Texas at San Antonio	utsa.edu	San Antonio	TX
University of Texas Southwestern Medical Center	utsouthwestern.edu	Dallas	TX
University of Texas at Tyler	uttyler.edu	Tyler	TX
Valley Grande Institute	vgi.edu	Weslaco	TX
Victoria College	victoriacollege.edu	Victoria	TX
Wayland Baptist University	wbu.edu	Plainview	TX
Weatherford College	wc.edu	Weatherford	TX
West Texas A&M University	wtamu.edu	Canyon	TX
University of the Virgin Islands	uvi.edu	Saint Thomas	U.S. Virgin Islands
Brigham Young University	byu.edu	Provo	UT
Dixie State University	dixie.edu	Saint George	UT
Salt Lake Community College	slcc.edu	Salt Lake City	UT
Snow College	snow.edu	Ephraim	UT
Southern Utah University	suu.edu	Cedar City	UT
Utah State University	usu.edu	Logan	UT
University of Utah	utah.edu	Salt Lake City	UT
Utah Valley University	uvu.edu	Orem	UT
Weber State University	weber.edu	Ogden	UT
Western Governors University	wgu.edu	Salt Lake City	UT
Averett University	averett.edu	Saint Danville	VA
Christendom College	christendom.edu	Front Royal	VA
Christopher Newport University	cnu.edu	Newport News	VA
Dabney S. Lancaster Community College	dslcc.edu	Clifton Forge	VA
Eastern Mennonite University	emu.edu	Harrisonburg	VA
Eastern Virginia Medical School	evms.edu	Norfolk	VA
Ferrum College	ferrum.edu	Ferrum	VA
Germanna Community College	germanna.edu	Fredericksburg	VA
George Mason University	gmu.edu	Fairfax	VA
Hampden-Sydney College	hsc.edu	Hampden-Sydney	VA
The Institute for the Psychological Sciences	ipsciences.edu	Arlington	VA
James Madison University	jmu.edu	Harrisonburg	VA
Liberty University	liberty.edu	Lynchburg	VA
Longwood University	longwood.edu	Farmville	VA
Marymount University	marymount.edu	Arlington	VA
New River Community College	nr.edu	Dublin	VA
Norfolk State University	nsu.edu	Norfolk	VA
Northern Virginia Community College	nvcc.edu	Springfield	VA
Old Dominion University	odu.edu	Norfolk	VA
Radford University	radford.edu	Radford	VA
Randolph College	randolphcollege.edu	Lynchburg	VA
Rappahannock Community College	rappahannock.edu	Glenns	VA
Regent University	regent.edu	Virgina Beach	VA
Reynolds Community College	reynolds.edu	Richmond	VA
University of Richmond	richmond.edu	Richmond	VA
Randolph-Macon College	rmc.edu	Ashland	VA
Roanoke College	roanoke.edu	Salem	VA
Sentara College of Health Sciences	sentara.edu	Chesapeake	VA
Stratford University	stratford.edu	Falls Church	VA
Shenandoah University	su.edu	Winchester	VA
Southern Virgina University	svu.edu	Buena Vista	VA
Southwest Virgina Community College	sw.edu	Cedar Bluff	VA
Tidewater Community College	tcc.edu	Norfolk	VA
Thomas Nelson Community College	tncc.edu	(multiple locations)	VA
University of Mary Washington	umw.edu	Fredericksburg	VA
University of Virginia's College at Wise	uvawise.edu	Wise	VA
Virginia's Community Colleges	vccs.edu	Richmond	VA
Virginia Commonwealth University	vcu.edu	Richmond	VA
Virgina Highlands Community College	vhcc.edu	Abingdon	VA
Virginia Institute of Marine Science	vims.edu	Gloucester Point	VA
University of Virginia	virginia.edu	Charlottesville	VA
Virginia Western Community College	virginiawestern.edu	Roanoke	VA
Virginia International University	viu.edu	Fairfax	VA
Virginia State University	vsu.edu	Petersburg	VA
Virginia Polytechnic Institute and State University	vt.edu	Blacksburg	VA
Virginia Union University	vuu.edu	Richmond	VA
Virginia Wesleyan College	vwc.edu	Norfolk	VA
Washington and Lee University	wlu.edu	Lexington	VA
The College of William and Mary	wm.edu	Williamsburg	VA
Castleton State College of Vermont	castleton.edu	Castleton	VT
Champlain College	champlain.edu	Burlington	VT
Green Mountain College	greenmtn.edu	Poultney	VT
Johnson State College	jsc.edu	Johnson	VT
Middlebury College	middlebury.edu	Middlebury	VT
New England Culinary Institute	neci.edu	Montpelier	VT
Norwich University	norwich.edu	Northfield	VT
School for International Training	sit.edu	Brattleboro	VT
Saint Michael's College	smcvt.edu	Colchester	VT
University of Vermont	uvm.edu	Burlington	VT
University of Vermont	uvm.edu	Burlington	VT
Vermont Law School	vermontlaw.edu	South Royalton	VT
Vermont Technical College	vtc.edu	Randolph Center	VT
Bennington College	bennington.edu	Bennington	VT
Bellevue College	bellevuecollege.edu	Bellevue	WA
Big Bend Community College	bigbend.edu	Moses Lake	WA
Cascadia Community College	cascadia.edu	Bothell	WA
Centralia College	centralia.edu	Centralia	WA
Charter College	chartercollege.edu	(multiple locations)	WA
Clark College	clark.edu	Vancouver	WA
Central Washington University	cwu.edu	Ellensburg	WA
DigiPen Institute of Technology	digipen.edu	Redmond	WA
Edmonds Community College	edcc.edu	Lynnwood	WA
Everett Community College	everettcc.edu	Everett	WA
The Evergreen State College	evergreen.edu	Olympia	WA
Eastern Washington University	ewu.edu	Cheney	WA
Faith Evangelical College and Seminary	faithseminary.edu	Tacoma	WA
Gonzaga University	gonzaga.edu	Spokane	WA
Green River Community College	greenriver.edu	Enumclaw	WA
Highline College	highline.edu	Des Moines	WA
Mukogawa Fort Wright Institute	mfwi.edu	Spokane	WA
North Seattle College	northseattle.edu	Seattle	WA
Olympic College	olympic.edu	Bremerton	WA
Peninsula College	pencol.edu	Port Angeles	WA
Perry Technical Institute	perrytech.edu	Yakima	WA
Pacific Lutheran University	plu.edu	Tacoma	WA
Renton Technical College	rtc.edu	Renton	WA
Seattle Central College	seattlecentral.edu	Seattle	WA
Seattle University	seattleu.edu	Seattle	WA
Shoreline Community College	shoreline.edu	Shoreline	WA
Seattle Institute of Oriental Medicine	siom.edu	Seattle	WA
Skagit Valley College	skagit.edu	Mount Vernon	WA
South Seattle College	southseattle.edu	Seattle	WA
Spokane Falls Community College	spokanefalls.edu	Spokane	WA
Seattle Pacific University	spu.edu	Seattle	WA
Saint Martin's University	stmartin.edu	Lacey	WA
University of Puget Sound	pugetsound.edu	Tacoma	WA
University of Washington	uw.edu,washington.edu	Seattle	WA
University of Washington Bothell	uwb.edu	Bothell	WA
Walla Walla University	wallawalla.edu	College Place	WA
Whitman College	whitman.edu	Walla Walla	WA
Whitworth University	whitworth.edu	Spokane	WA
Washington State University	wsu.edu	Pullman	WA
Wenatchee Valley College	wvc.edu	Wenatchee	WA
Walla Walla Community College	wwcc.edu	Walla Walla	WA
Western Washington University	wwu.edu	Bellingham	WA
Yakima Valley Community College	yvcc.edu	(multiple locations)	WA
Alverno College	alverno.edu	Milwaukee	WI
Carroll University	carrollu.edu	Waukesha	WI
Carthage College	carthage.edu	Kenosha	WI
Chippewa Valley Technical College	cvtc.edu	Eau Claire	WI
Edgewood College	edgewood.edu	Madison	WI
Gateway Technical College	gtc.edu	Kenosha	WI
The Institute of Beauty and Wellness	ibw.edu	Milwaukee	WI
Lawrence University	lawrence.edu	Appleton	WI
Madison Area Technical College	madisoncollege.edu	Madison	WI
Marquette University	marquette.edu	Milwaukee	WI
Milwaukee Area Technical College	matc.edu	Milwaukee	WI
Medical College of Wisconsin	mcw.edu	Milwaukee	WI
Milwaukee Institute of Art and Design	miad.edu	Milwaukee	WI
Moraine Park Technical College	morainepark.edu	Fond du Lac	WI
Milwaukee School of Engineering	msoe.edu	Milwaukee	WI
Northland College	northland.edu	Ashland	WI
Northcentral Technical College	ntc.edu	Wausau	WI
Northeast Wisconsin Technical College	nwtc.edu	Green Bay	WI
Silver Lake College of the Holy Family	sl.edu	Manitowoc	WI
Saint Norbert College	snc.edu	De Pere	WI
Cardinal Stritch University	stritch.edu	Milwaukee	WI
University of Wisconsin Colleges	uwc.edu	Madison	WI
University of Wisconsin Eau Claire	uwec.edu	Eau Claire	WI
University of Wisconsin Extension	uwex.edu	Madison	WI
University of Wisconsin Green Bay	uwgb.edu	Green Bay	WI
University of Wisconsin La Crosse	uwlax.edu	La Crosse	WI
University of Wisconsin Milwaukee	uwm.edu	Milwaukee	WI
University of Wisconsin Oshkosh	uwosh.edu	Oshkosh	WI
University of Wisconsin Platteville	uwplatt.edu	Platteville	WI
University of Wisconsin River Falls	uwrf.edu	River Falls	WI
University of Wisconsin Stevens Point	uwsp.edu	Stevens Point	WI
University of Wisconsin Superior	uwsuper.edu	Superior	WI
University of Wisconsin Whitewater	uww.edu	Whitewater	WI
Viterbo University	viterbo.edu	La Crosse	WI
Waukesha County Technical College	wctc.edu	Pewaukee	WI
University of Wisconsin, Madison	wisc.edu	Madison	WI
Wisconsin Indianhead Technical College	witc.edu	Shell Lake	WI
Wisconsin Lutheran College	wlc.edu	Milwaukee	WI
Wisconsin Technical College System	wtcsystem.edu	Madison	WI
Western Technical College	westerntc.edu	La Crosse	WI
American Public University System	apus.edu	Charles Town	WV
Concord University	concord.edu	Athens	WV
Eastern West Virgina Community and Technical College	easternwv.edu	Moorefield	WV
Fairmont State University	fairmontstate.edu	Fairmont	WV
Marshall University	marshall.edu	Huntington	WV
Ohio Valley University	ovu.edu	Vienna	WV
Pierpont Community and Technical College	pierpont.edu	Fairmont	WV
Shepherd University	shepherd.edu	Shepherdstown	WV
University of Charleston	ucwv.edu	Charleston	WV
West Liberty University	westliberty.edu	Wheeling	WV
Wheeling Jesuit University	wju.edu	Wheeling	WV
West Virginia Northern Community College	wvncc.edu	Wheeling	WV
West Virginia State University	wvstateu.edu	Institute	WV
West Virginia University	wvu.edu	Morgantown	WV
West Virginia Wesleyan College	wvwc.edu	Buckhannon	WV
Casper College	caspercollege.edu	Casper	WY
Central Wyoming College	cwc.edu	Riverton	WY
National Outdoor Leadership School	nols.edu	Lander	WY
Northwest College	northwestcollege.edu	Powell	WY
Northern Wyoming Community College District	sheridan.edu	Sheridan	WY
University of Wyoming	uwyo.edu	Laramie	WY
Information Sciences Institute	isi.edu	(multiple locations)	CA
