,datetime,IP,startYear,endYear,num_uni,num_author,CL,TACL,ACL_C,NAACL_C,EMNLP_C,CoNLL_C,EACL_C,COLING,IJCNLP,WKSPDEMO
2976,2020-03-09 12:20:43.205404,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2977,2020-03-09 12:20:45.018909,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2978,2020-03-09 12:20:46.595100,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2979,2020-03-09 12:20:48.117741,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2980,2020-03-09 13:43:55.344490,130.83.167.208,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2981,2020-03-09 13:45:19.660902,5.8.10.202,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2982,2020-03-09 13:49:21.757085,130.83.167.208,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2983,2020-03-09 13:49:49.857421,130.83.167.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2984,2020-03-09 13:49:51.345068,130.83.167.213,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2985,2020-03-09 13:50:11.162839,130.83.104.162,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2986,2020-03-09 13:53:46.793525,109.193.250.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2987,2020-03-09 13:55:24.461932,130.83.167.177,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2988,2020-03-09 13:56:03.105141,130.83.167.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2989,2020-03-09 13:57:54.152717,130.83.167.208,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2990,2020-03-09 13:58:19.715022,130.83.164.205,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2991,2020-03-09 13:58:30.315142,130.83.161.200,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2992,2020-03-09 13:59:48.181574,130.83.167.208,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2993,2020-03-09 14:03:31.838494,130.83.167.213,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2994,2020-03-09 14:10:33.525626,130.83.161.200,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2995,2020-03-09 14:23:22.159671,130.83.167.208,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2996,2020-03-09 14:24:53.445096,192.241.198.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2997,2020-03-09 14:29:31.830106,130.83.111.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2998,2020-03-09 14:31:13.207714,130.83.111.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
2999,2020-03-09 14:33:13.198349,130.83.111.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3000,2020-03-09 14:39:43.612319,88.73.186.135,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3001,2020-03-09 15:56:24.047533,173.212.218.126,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3002,2020-03-09 15:56:44.493505,80.122.65.122,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3003,2020-03-09 16:51:48.101530,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3004,2020-03-09 16:55:33.251675,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3005,2020-03-09 17:04:07.719941,103.129.239.241,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3006,2020-03-09 17:12:37.204528,45.58.148.50,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3007,2020-03-09 17:16:31.080941,66.249.70.45,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3008,2020-03-09 17:35:13.332206,103.82.241.132,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3009,2020-03-09 17:36:41.147244,66.249.70.45,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3010,2020-03-09 18:09:03.785638,170.140.104.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3011,2020-03-09 18:09:18.618073,170.140.104.11,2011,2019,100,100,3,3,3,3,3,2,2,2,2,1
3012,2020-03-09 18:09:37.347862,170.140.104.11,2011,2011,100,100,3,3,3,3,3,2,2,2,2,1
3013,2020-03-09 19:16:10.640420,87.177.53.195,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3014,2020-03-09 19:31:22.832737,116.196.118.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3015,2020-03-09 20:03:38.762765,147.75.65.86,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3016,2020-03-09 20:03:40.429694,147.75.65.86,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3017,2020-03-09 20:16:13.578346,188.166.24.82,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3018,2020-03-09 20:16:18.961832,66.228.50.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3019,2020-03-09 21:19:56.494059,92.246.84.210,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3020,2020-03-09 21:52:05.360234,128.14.133.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3021,2020-03-09 21:52:45.845787,90.220.177.54,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3022,2020-03-09 22:36:41.859471,54.36.148.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3023,2020-03-09 23:29:48.480797,218.26.217.98,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3024,2020-03-10 00:36:37.416991,209.17.96.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3025,2020-03-10 00:48:09.630975,207.46.13.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3026,2020-03-10 01:10:19.952740,163.44.150.236,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3027,2020-03-10 01:16:28.152464,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3028,2020-03-10 01:16:29.685186,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3029,2020-03-10 01:16:31.196074,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3030,2020-03-10 01:16:32.990457,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3031,2020-03-10 01:16:34.525070,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3032,2020-03-10 01:16:36.045836,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3033,2020-03-10 01:19:21.575495,94.140.114.53,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3034,2020-03-10 02:12:29.645852,167.71.253.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3035,2020-03-10 02:12:41.019658,167.71.253.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3036,2020-03-10 02:55:47.497456,104.248.28.188,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3037,2020-03-10 03:15:36.748188,45.16.76.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3038,2020-03-10 04:49:54.734575,50.196.159.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3039,2020-03-10 05:25:49.076058,45.16.76.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3040,2020-03-10 05:26:37.890429,45.16.76.43,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
3041,2020-03-10 07:54:32.474503,5.255.250.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3042,2020-03-10 07:54:32.797477,5.255.250.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3043,2020-03-10 08:22:11.267695,66.249.70.45,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3044,2020-03-10 08:33:27.421275,130.83.167.161,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3045,2020-03-10 10:08:22.641119,196.52.43.122,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3046,2020-03-10 10:19:44.712922,122.51.227.85,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3047,2020-03-10 10:26:37.186483,130.83.167.154,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3048,2020-03-10 11:24:38.701100,157.55.39.208,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3049,2020-03-10 11:33:16.168297,66.249.70.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3050,2020-03-10 12:32:33.387203,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3051,2020-03-10 12:32:34.909958,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3052,2020-03-10 12:32:36.428586,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3053,2020-03-10 12:32:38.214660,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3054,2020-03-10 12:32:39.711509,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3055,2020-03-10 12:32:41.199407,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3056,2020-03-10 13:26:43.996678,45.76.252.82,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3057,2020-03-10 14:51:40.816580,54.203.58.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3058,2020-03-10 15:48:07.423910,208.105.30.140,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3059,2020-03-10 16:28:19.635309,192.241.235.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3060,2020-03-10 17:13:11.692419,131.150.96.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3061,2020-03-10 17:24:33.345691,147.75.65.86,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3062,2020-03-10 17:24:38.327471,147.75.65.86,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3063,2020-03-10 17:31:21.438139,152.136.201.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3064,2020-03-10 18:21:05.719415,170.140.105.74,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3065,2020-03-10 18:35:25.597663,66.249.66.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3066,2020-03-10 18:35:56.642886,83.97.20.33,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3067,2020-03-10 22:55:32.062062,51.89.200.125,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3068,2020-03-11 00:46:26.069834,207.46.13.84,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3069,2020-03-11 01:25:51.671955,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3070,2020-03-11 01:25:53.189217,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3071,2020-03-11 01:25:54.701228,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3072,2020-03-11 01:25:56.491878,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3073,2020-03-11 01:25:57.972831,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3074,2020-03-11 01:25:59.554251,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3075,2020-03-11 01:27:55.211959,128.151.150.18,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3076,2020-03-11 01:30:30.205044,116.196.83.248,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3077,2020-03-11 01:35:48.268240,54.200.239.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3078,2020-03-11 02:34:56.618771,71.204.85.207,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3079,2020-03-11 04:10:00.226440,185.234.217.182,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3080,2020-03-11 04:11:36.716028,66.249.66.35,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3081,2020-03-11 05:03:18.285557,209.17.96.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3082,2020-03-11 05:08:28.500884,71.6.232.4,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3083,2020-03-11 07:26:40.757376,104.152.52.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3084,2020-03-11 09:04:12.982947,128.14.209.234,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3085,2020-03-11 10:05:43.623789,139.162.106.181,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3086,2020-03-11 11:35:27.383290,87.177.48.188,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3087,2020-03-11 12:22:42.520219,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3088,2020-03-11 12:22:44.045762,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3089,2020-03-11 12:22:45.567488,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3090,2020-03-11 12:22:47.338788,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3091,2020-03-11 12:22:48.841197,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3092,2020-03-11 12:22:50.339964,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3093,2020-03-11 12:35:55.692390,207.46.13.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3094,2020-03-11 16:17:21.228638,163.44.153.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3095,2020-03-11 17:37:25.556007,173.252.79.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3096,2020-03-11 19:04:06.580347,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3097,2020-03-11 19:22:41.452571,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3098,2020-03-11 19:43:16.995337,169.197.108.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3099,2020-03-11 19:57:26.398864,196.52.43.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3100,2020-03-11 20:36:01.095729,196.52.43.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3101,2020-03-11 20:49:11.378105,173.252.111.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3102,2020-03-11 20:49:11.410516,173.252.95.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3103,2020-03-11 23:06:25.829177,207.46.13.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3104,2020-03-11 23:13:15.579827,173.252.79.1,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3105,2020-03-12 00:24:01.838299,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3106,2020-03-12 00:24:03.549607,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3107,2020-03-12 00:24:05.184942,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3108,2020-03-12 00:24:07.238839,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3109,2020-03-12 00:24:08.759790,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3110,2020-03-12 00:24:10.252982,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3111,2020-03-12 01:53:29.440503,207.46.13.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3112,2020-03-12 02:14:45.753806,77.88.5.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3113,2020-03-12 02:23:02.958674,208.80.194.41,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3114,2020-03-12 02:40:27.899410,207.46.13.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3115,2020-03-12 03:26:09.718028,209.17.96.106,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3116,2020-03-12 05:34:29.861673,192.241.218.82,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3117,2020-03-12 05:49:40.121618,67.247.100.200,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3118,2020-03-12 06:52:24.187978,67.247.100.200,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3119,2020-03-12 07:11:09.034120,173.252.79.18,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3120,2020-03-12 07:32:08.525135,128.14.134.134,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3121,2020-03-12 08:57:34.191706,94.140.114.53,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3122,2020-03-12 09:31:48.881845,171.67.71.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3123,2020-03-12 10:26:45.814662,171.67.70.113,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3124,2020-03-12 10:50:08.312013,163.172.7.215,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3125,2020-03-12 11:18:03.648979,93.186.147.135,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3126,2020-03-12 11:18:59.230919,93.186.147.135,2018,2019,100,100,3,3,3,3,3,2,2,2,2,1
3127,2020-03-12 11:19:09.116389,93.186.147.135,2019,2019,100,100,3,3,3,3,3,2,2,2,2,1
3128,2020-03-12 12:22:11.609874,66.249.88.222,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3129,2020-03-12 12:22:12.718011,66.249.88.195,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3130,2020-03-12 13:40:22.575864,167.71.69.24,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3131,2020-03-12 13:52:36.638679,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3132,2020-03-12 13:52:38.135451,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3133,2020-03-12 13:52:39.665691,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3134,2020-03-12 13:52:41.521251,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3135,2020-03-12 13:52:43.017416,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3136,2020-03-12 13:52:44.505951,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3137,2020-03-12 14:21:06.433672,207.46.13.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3138,2020-03-12 15:06:40.394905,170.140.151.96,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3139,2020-03-12 16:23:38.095776,66.249.88.192,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3140,2020-03-12 16:23:38.772096,66.249.88.222,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3141,2020-03-12 16:23:50.573296,66.249.88.222,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3142,2020-03-12 16:23:51.699612,66.249.88.192,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3143,2020-03-12 16:25:51.054335,194.180.224.249,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3144,2020-03-12 16:26:04.258819,174.218.21.236,2015,2019,100,100,3,3,3,3,3,2,2,2,2,1
3145,2020-03-12 18:39:37.134319,31.192.224.151,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3146,2020-03-12 22:34:11.223072,128.119.155.189,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3147,2020-03-12 23:12:53.122180,209.17.96.226,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3148,2020-03-12 23:20:47.854367,18.197.60.77,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3149,2020-03-12 23:52:34.595307,83.97.20.33,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3150,2020-03-13 00:10:09.983252,171.67.71.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3151,2020-03-13 00:40:44.871330,66.249.70.32,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3152,2020-03-13 00:48:19.024791,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3153,2020-03-13 00:48:20.579810,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3154,2020-03-13 00:48:22.126433,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3155,2020-03-13 00:48:23.937133,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3156,2020-03-13 00:48:25.445973,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3157,2020-03-13 00:48:26.963077,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3158,2020-03-13 01:07:33.702961,171.67.70.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3159,2020-03-13 03:11:48.888535,66.249.70.35,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3160,2020-03-13 03:36:33.760667,40.77.167.130,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3161,2020-03-13 03:37:11.167215,5.164.254.211,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3162,2020-03-13 04:48:01.286830,40.77.167.130,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3163,2020-03-13 06:27:13.600130,51.254.59.113,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3164,2020-03-13 06:44:45.215306,162.243.134.25,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3165,2020-03-13 07:56:41.192440,69.58.178.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3166,2020-03-13 08:26:17.685054,170.140.105.74,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3167,2020-03-13 10:44:11.767674,141.70.80.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3168,2020-03-13 11:36:20.590699,141.70.80.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3169,2020-03-13 12:29:58.893954,71.6.167.142,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3170,2020-03-13 13:29:14.352690,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3171,2020-03-13 13:29:15.950003,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3172,2020-03-13 13:29:17.471224,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3173,2020-03-13 13:29:19.267984,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3174,2020-03-13 13:29:20.815303,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3175,2020-03-13 13:29:22.325950,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3176,2020-03-13 14:16:29.781532,171.67.71.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3177,2020-03-13 14:34:42.235279,171.67.70.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3178,2020-03-13 14:52:27.179654,66.249.70.35,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3179,2020-03-13 15:17:12.717000,40.77.167.98,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3180,2020-03-13 21:25:14.566510,158.69.116.60,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3181,2020-03-13 21:29:34.351480,5.101.0.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3182,2020-03-13 21:29:35.100101,5.101.0.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3183,2020-03-13 22:24:57.764432,83.97.20.33,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3184,2020-03-13 23:12:46.899741,169.197.108.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3185,2020-03-14 00:28:11.328165,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3186,2020-03-14 00:28:12.868219,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3187,2020-03-14 00:28:14.387698,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3188,2020-03-14 00:28:16.183594,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3189,2020-03-14 00:28:17.689450,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3190,2020-03-14 00:28:19.202139,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3191,2020-03-14 00:41:16.231254,18.197.60.77,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3192,2020-03-14 01:10:43.851277,179.98.66.235,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3193,2020-03-14 01:47:32.344572,171.67.71.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3194,2020-03-14 02:59:53.511764,171.67.71.243,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3195,2020-03-14 03:09:53.107351,139.178.68.146,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3196,2020-03-14 03:09:55.004217,139.178.68.146,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3197,2020-03-14 03:24:49.269969,209.17.96.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3198,2020-03-14 03:55:56.459698,222.79.45.215,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3199,2020-03-14 04:04:19.192098,157.55.39.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3200,2020-03-14 04:44:49.817336,66.249.69.150,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3201,2020-03-14 04:51:52.789492,66.249.75.159,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3202,2020-03-14 04:57:08.774694,196.52.43.64,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3203,2020-03-14 05:24:17.117714,66.249.75.159,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3204,2020-03-14 06:17:23.912046,157.55.39.252,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3205,2020-03-14 06:22:14.550899,171.67.71.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3206,2020-03-14 06:48:58.525420,170.140.105.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3207,2020-03-14 07:01:26.830579,162.243.129.34,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3208,2020-03-14 07:05:25.442892,171.67.70.112,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3209,2020-03-14 11:56:28.317776,80.82.77.139,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3210,2020-03-14 12:45:59.005341,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3211,2020-03-14 12:46:00.773402,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3212,2020-03-14 12:46:02.321264,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3213,2020-03-14 12:46:04.603570,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3214,2020-03-14 12:46:06.141419,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3215,2020-03-14 12:46:07.731893,44.225.84.206,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3216,2020-03-14 12:50:09.514971,18.197.60.77,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3217,2020-03-14 13:29:42.151228,5.255.250.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3218,2020-03-14 15:32:40.514278,40.77.167.123,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
3219,2020-03-14 15:33:25.454039,5.196.87.156,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
